,genres,user_id,user_url,playtime_forever,rank
22148,Simulation,NecroTed,http://steamcommunity.com/id/NecroTed,64204,170
21017,Simulation,76561198037509696,http://steamcommunity.com/profiles/76561198037509696,64022,171
21857,Simulation,AnonRookie,http://steamcommunity.com/id/AnonRookie,63996,172
22543,Simulation,fieryclockwork,http://steamcommunity.com/id/fieryclockwork,63389,173
22871,Simulation,sisgeo,http://steamcommunity.com/id/sisgeo,63110,174
22890,Simulation,sploger,http://steamcommunity.com/id/sploger,63059,175
22576,Simulation,goboy3133,http://steamcommunity.com/id/goboy3133,62802,176
21376,Simulation,76561198071159917,http://steamcommunity.com/profiles/76561198071159917,62700,177
22991,Simulation,xfrnx,http://steamcommunity.com/id/xfrnx,62585,178
22582,Simulation,gunman0007,http://steamcommunity.com/id/gunman0007,62464,179
21195,Simulation,76561198057416678,http://steamcommunity.com/profiles/76561198057416678,62401,180
22708,Simulation,maneatingzombies,http://steamcommunity.com/id/maneatingzombies,62278,181
21259,Simulation,76561198062853201,http://steamcommunity.com/profiles/76561198062853201,62111,182
20882,Simulation,71251241,http://steamcommunity.com/id/71251241,61766,183
22206,Simulation,Ringotuna,http://steamcommunity.com/id/Ringotuna,61474,184
22931,Simulation,thombelcar,http://steamcommunity.com/id/thombelcar,61327,185
21007,Simulation,76561198036617399,http://steamcommunity.com/profiles/76561198036617399,60771,186
21025,Simulation,76561198039050385,http://steamcommunity.com/profiles/76561198039050385,60709,187
22074,Simulation,Kyle_The_Great,http://steamcommunity.com/id/Kyle_The_Great,60618,188
21941,Simulation,DeployableDuck,http://steamcommunity.com/id/DeployableDuck,60494,189
21407,Simulation,76561198072717444,http://steamcommunity.com/profiles/76561198072717444,60344,190
22814,Simulation,quigles,http://steamcommunity.com/id/quigles,60162,191
20935,Simulation,76561198012252740,http://steamcommunity.com/profiles/76561198012252740,60034,192
22617,Simulation,ifyourreadingthisgetdunkedon,http://steamcommunity.com/id/ifyourreadingthisgetdunkedon,59995,193
22462,Simulation,chuckmorris25,http://steamcommunity.com/id/chuckmorris25,59919,194
22312,Simulation,TimeForTriggy,http://steamcommunity.com/id/TimeForTriggy,59810,195
21334,Simulation,76561198068676686,http://steamcommunity.com/profiles/76561198068676686,59795,196
22077,Simulation,L4M1NAS,http://steamcommunity.com/id/L4M1NAS,59753,197
22971,Simulation,wer38,http://steamcommunity.com/id/wer38,59467,198
22995,Simulation,xxxoffryf,http://steamcommunity.com/id/xxxoffryf,58861,199
21368,Simulation,76561198070697304,http://steamcommunity.com/profiles/76561198070697304,58690,200
21459,Simulation,76561198076533123,http://steamcommunity.com/profiles/76561198076533123,58404,201
22251,Simulation,StillAliveStark,http://steamcommunity.com/id/StillAliveStark,58403,202
21552,Simulation,76561198083594288,http://steamcommunity.com/profiles/76561198083594288,58141,203
22435,Simulation,breadedaustralia,http://steamcommunity.com/id/breadedaustralia,57807,204
22096,Simulation,LtKYS,http://steamcommunity.com/id/LtKYS,57620,205
21548,Simulation,76561198083029873,http://steamcommunity.com/profiles/76561198083029873,57245,206
20975,Simulation,76561198027122657,http://steamcommunity.com/profiles/76561198027122657,57108,207
21570,Simulation,76561198085029961,http://steamcommunity.com/profiles/76561198085029961,57054,208
22854,Simulation,sgtkitty,http://steamcommunity.com/id/sgtkitty,57005,209
22967,Simulation,vxwolf368,http://steamcommunity.com/id/vxwolf368,56152,210
21390,Simulation,76561198072004384,http://steamcommunity.com/profiles/76561198072004384,55806,211
21158,Simulation,76561198052090943,http://steamcommunity.com/profiles/76561198052090943,55576,212
22873,Simulation,sketchyboy,http://steamcommunity.com/id/sketchyboy,55359,213
21611,Simulation,76561198088947777,http://steamcommunity.com/profiles/76561198088947777,55137,214
21873,Simulation,BRoLance,http://steamcommunity.com/id/BRoLance,54839,215
21775,Simulation,76561198120738010,http://steamcommunity.com/profiles/76561198120738010,54651,216
22280,Simulation,TheCatNinjaz,http://steamcommunity.com/id/TheCatNinjaz,54614,217
21863,Simulation,AssassinOfTruth,http://steamcommunity.com/id/AssassinOfTruth,54545,218
22481,Simulation,crisanevie,http://steamcommunity.com/id/crisanevie,54423,219
22671,Simulation,kodell,http://steamcommunity.com/id/kodell,54406,220
21018,Simulation,76561198037608740,http://steamcommunity.com/profiles/76561198037608740,54253,221
21477,Simulation,76561198077898598,http://steamcommunity.com/profiles/76561198077898598,53691,222
20986,Simulation,76561198031877091,http://steamcommunity.com/profiles/76561198031877091,53560,223
22768,Simulation,notsaddam,http://steamcommunity.com/id/notsaddam,53025,224
21940,Simulation,Delphaeus,http://steamcommunity.com/id/Delphaeus,52644,225
21608,Simulation,76561198088918807,http://steamcommunity.com/profiles/76561198088918807,52628,226
21265,Simulation,76561198063488070,http://steamcommunity.com/profiles/76561198063488070,52292,227
22350,Simulation,XIChemicalRage,http://steamcommunity.com/id/XIChemicalRage,52069,228
20846,Simulation,123232343432555686888554456555,http://steamcommunity.com/id/123232343432555686888554456555,52002,229
22889,Simulation,spiritofsoup,http://steamcommunity.com/id/spiritofsoup,51870,230
22103,Simulation,MEDSBUMM,http://steamcommunity.com/id/MEDSBUMM,51813,231
20937,Simulation,76561198012514677,http://steamcommunity.com/profiles/76561198012514677,51681,232
20932,Simulation,76561198011714432,http://steamcommunity.com/profiles/76561198011714432,51316,233
22231,Simulation,Shatteredflame,http://steamcommunity.com/id/Shatteredflame,51038,234
22168,Simulation,PApab0y,http://steamcommunity.com/id/PApab0y,51019,235
22575,Simulation,goatt4life,http://steamcommunity.com/id/goatt4life,50793,236
21493,Simulation,76561198079215291,http://steamcommunity.com/profiles/76561198079215291,50645,237
21675,Simulation,76561198094350759,http://steamcommunity.com/profiles/76561198094350759,50593,238
21337,Simulation,76561198068981727,http://steamcommunity.com/profiles/76561198068981727,50446,239
22463,Simulation,ciel1160,http://steamcommunity.com/id/ciel1160,50280,240
22010,Simulation,HAramabeeHarrrisssooon,http://steamcommunity.com/id/HAramabeeHarrrisssooon,50243,241
22073,Simulation,KrazyAl,http://steamcommunity.com/id/KrazyAl,50232,242
22237,Simulation,Skrill3x225,http://steamcommunity.com/id/Skrill3x225,50171,243
21887,Simulation,Bluewolf279,http://steamcommunity.com/id/Bluewolf279,50157,244
21715,Simulation,76561198099337899,http://steamcommunity.com/profiles/76561198099337899,50080,245
21216,Simulation,76561198059457068,http://steamcommunity.com/profiles/76561198059457068,50079,246
22590,Simulation,hemcom,http://steamcommunity.com/id/hemcom,49732,247
21535,Simulation,76561198081966701,http://steamcommunity.com/profiles/76561198081966701,49505,248
21002,Simulation,76561198035871783,http://steamcommunity.com/profiles/76561198035871783,49383,249
21945,Simulation,DingoFluffyPup,http://steamcommunity.com/id/DingoFluffyPup,48775,250
22289,Simulation,TheMGScrub,http://steamcommunity.com/id/TheMGScrub,48699,251
21015,Simulation,76561198037256926,http://steamcommunity.com/profiles/76561198037256926,47874,252
22986,Simulation,xKrypt0,http://steamcommunity.com/id/xKrypt0,47644,253
22599,Simulation,highpr,http://steamcommunity.com/id/highpr,47498,254
22524,Simulation,editadav,http://steamcommunity.com/id/editadav,47256,255
21262,Simulation,76561198063161083,http://steamcommunity.com/profiles/76561198063161083,47037,256
21511,Simulation,76561198080466065,http://steamcommunity.com/profiles/76561198080466065,46868,257
21229,Simulation,76561198060550550,http://steamcommunity.com/profiles/76561198060550550,46601,258
21013,Simulation,76561198036921706,http://steamcommunity.com/profiles/76561198036921706,46531,259
22554,Simulation,freedomee,http://steamcommunity.com/id/freedomee,46507,260
21274,Simulation,76561198064536870,http://steamcommunity.com/profiles/76561198064536870,46463,261
21852,Simulation,Alpha_m0use,http://steamcommunity.com/id/Alpha_m0use,46131,262
22071,Simulation,KnightBlaze,http://steamcommunity.com/id/KnightBlaze,45940,263
20889,Simulation,76561197971933349,http://steamcommunity.com/profiles/76561197971933349,45744,264
21580,Simulation,76561198085748969,http://steamcommunity.com/profiles/76561198085748969,45344,265
22723,Simulation,mikeb88z,http://steamcommunity.com/id/mikeb88z,45285,266
21755,Simulation,76561198109249377,http://steamcommunity.com/profiles/76561198109249377,45170,267
22400,Simulation,bails121,http://steamcommunity.com/id/bails121,45164,268
23004,Simulation,yungwarez,http://steamcommunity.com/id/yungwarez,45010,269
21242,Simulation,76561198061679549,http://steamcommunity.com/profiles/76561198061679549,44986,270
22799,Simulation,pizzadude04,http://steamcommunity.com/id/pizzadude04,44444,271
21332,Simulation,76561198068565589,http://steamcommunity.com/profiles/76561198068565589,44048,272
20929,Simulation,76561198009239788,http://steamcommunity.com/profiles/76561198009239788,44022,273
21523,Simulation,76561198081035928,http://steamcommunity.com/profiles/76561198081035928,43839,274
21453,Simulation,76561198076240240,http://steamcommunity.com/profiles/76561198076240240,43583,275
20920,Simulation,76561198006225175,http://steamcommunity.com/profiles/76561198006225175,43560,276
22565,Simulation,gayanimeguy,http://steamcommunity.com/id/gayanimeguy,43090,277
22917,Simulation,the_floor,http://steamcommunity.com/id/the_floor,43058,278
21350,Simulation,76561198069686889,http://steamcommunity.com/profiles/76561198069686889,42965,279
21055,Simulation,76561198043276814,http://steamcommunity.com/profiles/76561198043276814,42922,280
21197,Simulation,76561198057594218,http://steamcommunity.com/profiles/76561198057594218,42609,281
21898,Simulation,CUSTOM666,http://steamcommunity.com/id/CUSTOM666,42422,282
22035,Simulation,InjectingMarijuanas,http://steamcommunity.com/id/InjectingMarijuanas,42416,283
22918,Simulation,thecosplayermotherfucker,http://steamcommunity.com/id/thecosplayermotherfucker,42398,284
22578,Simulation,gonzomeister,http://steamcommunity.com/id/gonzomeister,42212,285
21052,Simulation,76561198043157461,http://steamcommunity.com/profiles/76561198043157461,42062,286
21996,Simulation,G0LDENGUNNER,http://steamcommunity.com/id/G0LDENGUNNER,42060,287
21248,Simulation,76561198062002959,http://steamcommunity.com/profiles/76561198062002959,41965,288
20862,Simulation,2spooky,http://steamcommunity.com/id/2spooky,41420,289
21499,Simulation,76561198079521138,http://steamcommunity.com/profiles/76561198079521138,41395,290
22821,Simulation,reddoesstuff,http://steamcommunity.com/id/reddoesstuff,41310,291
21341,Simulation,76561198069062368,http://steamcommunity.com/profiles/76561198069062368,41281,292
21637,Simulation,76561198091610400,http://steamcommunity.com/profiles/76561198091610400,41202,293
21140,Simulation,76561198050462560,http://steamcommunity.com/profiles/76561198050462560,41140,294
21080,Simulation,76561198045155762,http://steamcommunity.com/profiles/76561198045155762,41026,295
20926,Simulation,76561198007587759,http://steamcommunity.com/profiles/76561198007587759,40981,296
22170,Simulation,PanzerGuy,http://steamcommunity.com/id/PanzerGuy,40974,297
20914,Simulation,76561197999566657,http://steamcommunity.com/profiles/76561197999566657,40705,298
21182,Simulation,76561198055370293,http://steamcommunity.com/profiles/76561198055370293,40655,299
21208,Simulation,76561198058547096,http://steamcommunity.com/profiles/76561198058547096,40626,300
22615,Simulation,icereece,http://steamcommunity.com/id/icereece,40577,301
20931,Simulation,76561198011303167,http://steamcommunity.com/profiles/76561198011303167,40545,302
22001,Simulation,GenocideDecade,http://steamcommunity.com/id/GenocideDecade,40497,303
22804,Simulation,pootispower,http://steamcommunity.com/id/pootispower,40420,304
21518,Simulation,76561198080786408,http://steamcommunity.com/profiles/76561198080786408,40304,305
20895,Simulation,76561197980614542,http://steamcommunity.com/profiles/76561197980614542,40279,306
20856,Simulation,1snap,http://steamcommunity.com/id/1snap,40230,307
22445,Simulation,burningfeetman,http://steamcommunity.com/id/burningfeetman,40198,308
20853,Simulation,17101710,http://steamcommunity.com/id/17101710,40151,309
21277,Simulation,76561198064713620,http://steamcommunity.com/profiles/76561198064713620,40150,310
21159,Simulation,76561198052117413,http://steamcommunity.com/profiles/76561198052117413,40082,311
22548,Simulation,fluttershy_by_punipaws-d5szfuc,http://steamcommunity.com/id/fluttershy_by_punipaws-d5szfuc,40070,312
21232,Simulation,76561198060766619,http://steamcommunity.com/profiles/76561198060766619,39927,313
22291,Simulation,TheOneAndOnlyVinylScratch,http://steamcommunity.com/id/TheOneAndOnlyVinylScratch,39918,314
22851,Simulation,sergarino,http://steamcommunity.com/id/sergarino,39912,315
21878,Simulation,BananaEagle,http://steamcommunity.com/id/BananaEagle,39820,316
21405,Simulation,76561198072672804,http://steamcommunity.com/profiles/76561198072672804,39814,317
22380,Simulation,aliaswabbit,http://steamcommunity.com/id/aliaswabbit,39789,318
21427,Simulation,76561198074108172,http://steamcommunity.com/profiles/76561198074108172,39775,319
21336,Simulation,76561198068922744,http://steamcommunity.com/profiles/76561198068922744,39719,320
21324,Simulation,76561198068187703,http://steamcommunity.com/profiles/76561198068187703,39614,321
21678,Simulation,76561198094515883,http://steamcommunity.com/profiles/76561198094515883,39563,322
21125,Simulation,76561198048996327,http://steamcommunity.com/profiles/76561198048996327,39544,323
22214,Simulation,S810sWolf,http://steamcommunity.com/id/S810sWolf,39140,324
22188,Simulation,PutoelqueLeeXD,http://steamcommunity.com/id/PutoelqueLeeXD,39124,325
20908,Simulation,76561197995322437,http://steamcommunity.com/profiles/76561197995322437,38898,326
20900,Simulation,76561197987617385,http://steamcommunity.com/profiles/76561197987617385,38838,327
21705,Simulation,76561198097908877,http://steamcommunity.com/profiles/76561198097908877,38804,328
21188,Simulation,76561198056693884,http://steamcommunity.com/profiles/76561198056693884,38785,329
21718,Simulation,76561198100094390,http://steamcommunity.com/profiles/76561198100094390,38658,330
22217,Simulation,SN1P3R061099,http://steamcommunity.com/id/SN1P3R061099,38599,331
21209,Simulation,76561198058615470,http://steamcommunity.com/profiles/76561198058615470,38557,332
22906,Simulation,superyoshiegg,http://steamcommunity.com/id/superyoshiegg,38501,333
22105,Simulation,MapleB0y,http://steamcommunity.com/id/MapleB0y,38496,334
21010,Simulation,76561198036687918,http://steamcommunity.com/profiles/76561198036687918,38437,335
22727,Simulation,minecraftdude1111,http://steamcommunity.com/id/minecraftdude1111,38259,336
20978,Simulation,76561198028154730,http://steamcommunity.com/profiles/76561198028154730,38218,337
22357,Simulation,Yosche,http://steamcommunity.com/id/Yosche,38183,338
21333,Simulation,76561198068660878,http://steamcommunity.com/profiles/76561198068660878,38069,339
21475,Simulation,76561198077785816,http://steamcommunity.com/profiles/76561198077785816,37997,340
21143,Simulation,76561198050543795,http://steamcommunity.com/profiles/76561198050543795,37677,341
21203,Simulation,76561198058095793,http://steamcommunity.com/profiles/76561198058095793,37644,342
21275,Simulation,76561198064553245,http://steamcommunity.com/profiles/76561198064553245,37544,343
21179,Simulation,76561198055330941,http://steamcommunity.com/profiles/76561198055330941,37516,344
22233,Simulation,ShiftyWombat,http://steamcommunity.com/id/ShiftyWombat,37461,345
21974,Simulation,Etoka,http://steamcommunity.com/id/Etoka,37458,346
22467,Simulation,coil71,http://steamcommunity.com/id/coil71,37365,347
22372,Simulation,adamkupou,http://steamcommunity.com/id/adamkupou,37194,348
22550,Simulation,fortheloveofpotatoes,http://steamcommunity.com/id/fortheloveofpotatoes,37045,349
22130,Simulation,Mitch_brawdogger,http://steamcommunity.com/id/Mitch_brawdogger,37039,350
21643,Simulation,76561198091986289,http://steamcommunity.com/profiles/76561198091986289,36935,351
22836,Simulation,saltYplayZ,http://steamcommunity.com/id/saltYplayZ,36906,352
21687,Simulation,76561198095921854,http://steamcommunity.com/profiles/76561198095921854,36883,353
21385,Simulation,76561198071845101,http://steamcommunity.com/profiles/76561198071845101,36876,354
22579,Simulation,gooseisthegreatest,http://steamcommunity.com/id/gooseisthegreatest,36843,355
