url,id,genres,tags,specs,price
http://store.steampowered.com/app/206760/Painkiller_Recurring_Evil/,206760,action,action  fps,no info available,9.99
http://store.steampowered.com/app/419050/DROD_RPG_OST/,419050,adventure  indie  rpg  strategy,strategy  adventure  rpg  indie,singleplayer  downloadable content,2.99
http://store.steampowered.com/app/516380/Mallow_Drops_Original_Soundtrack/,516380,casual  indie,indie  casual,singleplayer  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud,3.99
http://store.steampowered.com/app/534030/Pirate_Pop_Plus_Original_Soundtrack/,534030,action  casual  indie,action  indie  casual,singleplayer  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud,8.99
http://store.steampowered.com/app/381010/Orion_A_SciFi_Visual_Novel/,381010,adventure  casual  simulation,visual novel  adventure  scifi  casual  simulation  futuristic,singleplayer,12.99
http://store.steampowered.com/app/391640/Stage_Presence/,391640,no info available,indie  casual  simulation  vr  great soundtrack  funny  dark humor  comedy  music  demons  multiplayer  score attack  nsfw  time attack  memes  psychological horror,singleplayer  multiplayer  online multiplayer  steam achievements  steam trading cards  steam cloud  steam leaderboards  htc vive  oculus rift  tracked motion controllers  gamepad  keyboard / mouse  standing  roomscale,9.99
http://store.steampowered.com/app/524390/PCMark_10/,524390,utilities,utilities  benchmark,no info available,29.99
http://store.steampowered.com/app/637784/Rocksmith_2014_Edition__Remastered__Halestorm__I_Miss_the_Misery/,637784,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/512160/Volleying/,512160,casual  indie  sports  early access,early access  indie  casual  sports,singleplayer  multiplayer  local multiplayer  coop  local coop  shared/split screen  steam achievements  full controller support  steam trading cards,1.99
http://store.steampowered.com/app/621780/Virtually_Impossible/,621780,no info available,casual  action  adventure  indie  simulation  racing  vr  physics  difficult  funny,singleplayer  local multiplayer  shared/split screen  steam achievements  steam leaderboards  htc vive  oculus rift  tracked motion controllers  roomscale,9.99
http://store.steampowered.com/app/532950/Hoyle_Official_Casino_Games/,532950,casual,casual  gambling,singleplayer,19.99
http://store.steampowered.com/app/739850/Goblins_Keep_Coming__Tower_Defense/,739850,casual  indie  strategy,strategy  indie  casual  tower defense,singleplayer  steam achievements  steam leaderboards,1.99
http://store.steampowered.com/app/345040/Oblivious_Garden_White_Day/,345040,casual  indie,casual  indie,singleplayer  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud,Play Now
http://store.steampowered.com/app/719600/VR/,719600,no info available,casual  simulation  vr,singleplayer  htc vive  tracked motion controllers  standing  roomscale,11.99
http://store.steampowered.com/app/596010/Andy_Kaufman_My_Breakfast_With_Blassie/,596010,no info available,movie,captions available,2.99
http://store.steampowered.com/app/415580/Bit_Shifter_OST__Shift_Into_Cyberspace/,415580,action  indie  strategy,strategy  action  indie,singleplayer  downloadable content  steam achievements  full controller support  steam cloud  stats,4.99
http://store.steampowered.com/app/353360/how_do_you_Do_It/,353360,free to play  indie,free to play  indie  nudity  female protagonist  short  singleplayer  mature  pixel graphics  2d  experimental  memes  sexual content,singleplayer,Free to Play
http://store.steampowered.com/app/426990/Hyperdevotion_Noire_Ultimate_Poona_Set/,426990,strategy,strategy,singleplayer  downloadable content  full controller support,0.99
http://store.steampowered.com/app/337880/One_Late_Night_Deadline/,337880,adventure  indie  simulation,indie  adventure  horror  simulation,singleplayer  partial controller support,9.99
http://store.steampowered.com/app/352170/MadOut/,352170,action  indie  racing  simulation,racing  indie  action  simulation,singleplayer  full controller support,9.99
http://store.steampowered.com/app/710630/GOLDRUSHERS/,710630,action  indie,action  indie,local multiplayer  shared/split screen  partial controller support,14.99
http://store.steampowered.com/app/370401/Chicken_Invaders_4__Easter_Edition/,370401,action  casual  indie,action  indie  casual,singleplayer  multiplayer  coop  shared/split screen  crossplatform multiplayer  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud  stats  steam leaderboards,2.99
http://store.steampowered.com/app/772540/Battle_Royale_Trainer/,772540,action  adventure  simulation,action  adventure  simulation  fps  shooter  thirdperson shooter  sniper  third person,singleplayer  steam achievements,3.99
http://store.steampowered.com/app/396680/Sol_Trader/,396680,indie  rpg  simulation,rpg  indie  simulation  procedural generation  strategy rpg  space,singleplayer  steam cloud,19.99
http://store.steampowered.com/app/590220/Rocksmith_2014_Edition__Remastered__Grateful_Dead__Sugar_Magnolia/,590220,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/612570/Fort_Triumph/,612570,indie  rpg  strategy,indie  rpg  strategy  turnbased combat  kickstarter  turnbased  fantasy  tactical  physics  medieval  singleplayer  turnbased tactics  tactical rpg  funny  partybased rpg,singleplayer  full controller support,Cooming Soon
http://store.steampowered.com/app/677010/Darts_VR/,677010,no info available,simulation  indie  casual  sports  vr,singleplayer  local multiplayer  shared/split screen  htc vive  oculus rift  tracked motion controllers  standing,2.99
http://store.steampowered.com/app/768703/TOS__New_Rank_Booster_for_SA_Servers/,768703,free to play  massively multiplayer  rpg,free to play  rpg  massively multiplayer,online multiplayer  mmo  downloadable content  steam trading cards  inapp purchases  partial controller support  valve anticheat enabled,29.99
http://store.steampowered.com/app/263340/Continue9876543210/,263340,action  adventure  indie,indie  adventure  action,singleplayer  partial controller support,9.99
http://store.steampowered.com/app/278720/InFlux_Original_Soundtrack/,278720,casual  indie,indie  casual,singleplayer  downloadable content  full controller support,3.99
http://store.steampowered.com/app/607330/Rangi/,607330,no info available,adventure  indie  casual  vr,singleplayer  steam achievements  htc vive  oculus rift  tracked motion controllers  seated  standing  roomscale,9.99
http://store.steampowered.com/app/294690/PuttPutt_Joins_the_Circus/,294690,adventure  casual,casual  adventure  point & click  family friendly  gore  psychological horror,singleplayer,6.99
http://store.steampowered.com/app/453130/Powargrid/,453130,indie  strategy,strategy  indie  turnbased  turnbased tactics  comedy,singleplayer  multiplayer  online multiplayer  local multiplayer  shared/split screen  crossplatform multiplayer  steam achievements  steam trading cards,9.99
http://store.steampowered.com/app/665520/Fantasy_Grounds__Gaming_5_Dragons__Giants_Token_Pack/,665520,indie  rpg  strategy,strategy  rpg  indie,multiplayer  coop  crossplatform multiplayer  downloadable content,4.99
http://store.steampowered.com/app/591580/Mystery_Tales_The_Lost_Hope_Collectors_Edition/,591580,adventure  casual,casual  adventure  hidden object,singleplayer  steam achievements,9.99
http://store.steampowered.com/app/220780/Thomas_Was_Alone/,220780,indie,platformer  indie  narration  minimalist  puzzle  great soundtrack  puzzleplatformer  story rich  2d  atmospheric  singleplayer  funny  family friendly  comedy  short  casual  adventure  colorful  relaxing  scifi,singleplayer  steam achievements  full controller support,9.99
http://store.steampowered.com/app/713230/VR_Drivers/,713230,no info available,early access  racing  sports  simulation  driving  arcade  vr,singleplayer  full controller support  htc vive  oculus rift  gamepad  keyboard / mouse  seated,4.99
http://store.steampowered.com/app/212050/Resonance/,212050,adventure  indie,adventure  point & click  indie  scifi  retro  singleplayer  pixel graphics  mystery  puzzle  story rich,singleplayer  steam achievements  steam trading cards  steam cloud,9.99
http://store.steampowered.com/app/274010/Ship_Simulator_Maritime_Search_and_Rescue/,274010,action  simulation,simulation  action,singleplayer  steam achievements,17.99
http://store.steampowered.com/app/461020/The_Next_World_Soundtrack/,461020,no info available,no info available,downloadable content,3.99
http://store.steampowered.com/app/563710/Loops_of_Zen/,563710,casual  indie,indie  casual  puzzle  relaxing  stylized,singleplayer  steam trading cards,2.99
http://store.steampowered.com/app/471220/Dont_Drop_the_Bass/,471220,casual  indie  sports,sports  indie  casual,singleplayer  local multiplayer  local coop  shared/split screen  steam achievements  full controller support  steam leaderboards,4.99
http://store.steampowered.com/app/297070/Nicolas_Eymerich_The_Inquisitor_Book_II__The_Village/,297070,adventure,adventure  point & click,singleplayer,9.99
http://store.steampowered.com/app/429060/Zombie_Wars_Invasion/,429060,casual  indie  strategy,strategy  indie  casual  tower defense  zombies,singleplayer  steam achievements  steam trading cards,2.99
http://store.steampowered.com/app/586070/Sky_Rogue_Original_Soundtrack/,586070,action  simulation,action  simulation,singleplayer  local coop  shared/split screen  downloadable content  full controller support,6.99
http://store.steampowered.com/app/698990/ONLY_A/,698990,casual  indie,indie  casual,singleplayer,1.99
http://store.steampowered.com/app/285470/Corporate_Lifestyle_Simulator_Soundtrack/,285470,action  casual  indie,action  indie  casual,singleplayer  downloadable content,4.99
http://store.steampowered.com/app/421360/Kickboxer/,421360,no info available,movie  martial arts  action  1980s,captions available,3.99
http://store.steampowered.com/app/493840/Marvel_vs_Capcom_Infinite/,493840,action,fighting  action  superhero  heist  arcade  multiplayer  2d fighter  competitive  memes  comic book  open world  anime  singleplayer,singleplayer  multiplayer  online multiplayer  steam achievements  full controller support  inapp purchases  steam cloud  stats  steam leaderboards,59.99
http://store.steampowered.com/app/345060/Stay_Alight/,345060,action  casual  indie,casual  indie  action  puzzle,singleplayer  steam achievements  steam trading cards  steam cloud,3.99
http://store.steampowered.com/app/700680/Wanderland_Collector_Pack/,700680,adventure  casual  free to play,adventure  free to play  casual,singleplayer  downloadable content  steam achievements  steam trading cards  inapp purchases  steam cloud,4.99
